StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q42,Q45,Q3,Q37,Q38,Q25#1_3,Q25#1_33,Q25#1_37,Q25#1_6,Q25#1_7,Q25#1_2,Q25#2_3,Q25#2_33,Q25#2_37,Q25#2_6,Q25#2_7,Q25#2_2,Q25#3_3,Q25#3_33,Q25#3_37,Q25#3_6,Q25#3_7,Q25#3_2,Q25#4_3,Q25#4_33,Q25#4_37,Q25#4_6,Q25#4_7,Q25#4_2,Q25#5_3,Q25#5_33,Q25#5_37,Q25#5_6,Q25#5_7,Q25#5_2,Q34#1_3,Q34#1_33,Q34#1_37,Q34#1_6,Q34#1_7,Q34#1_2,Q36,Q36_3_TEXT,Q30,Q31,Q39,Q48,Q49,Q50,Q51,Q53,Q55,Q17,Q18,Q9,Q32,Q47,Q31,Q33,Q48,Q34,Q35,Q49,Q19,Q20,Q37,Q38,Q39,Q40,Q44,Q41,Q56,Q58,Q57,Q42,Q43,Q43,MTurkCode
2017-11-21 10:04:49,2017-11-21 10:09:56,IP Address,206.194.127.242,100,306,True,2017-11-21 10:09:56,R_2rj4eL6OUJuhgM2,,,,,33.750595092773,-117.85559844971,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,,,4-6 years,4-6 years,,,7-10 years,,Yes,Yes,,,Yes,,$50 or less,$50 or less,,,$50 or less,,0-30 days,0-30 days,,,0-30 days,,Yes,Yes,,,Yes,,Recycled it,Recycled it,,,Recycled it,Own,,Yes,2010,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Male,"White,Hispanic or Latino","$21,000-$80,000",Some college,2,No,,,90631,,A42S40SCSLPEU,58019308
2017-11-21 10:27:36,2017-11-21 10:32:51,IP Address,170.76.131.12,100,315,True,2017-11-21 10:32:52,R_3qU2WnEu1J8DTom,,,,,33.6748046875,-117.9089050293,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Water Heater,Refrigerator",,,,,,7-10 years,,7-10 years,,,,Yes,,Yes,,,,More than $300,,$101-300,,,,0-30 days,,0-30 days,,,,Yes,,Yes,,,,Recycled it,,Recycled it,Own,,No,,Mostly older (more than 5 years),Yes,4-6 years,Yes,$51-100,Yes,Master bath expansion and also installation of insulation,Southern California Edison (SCE),,,,,New Solar Homes Partnership (NSHP),,,,,,You,,41-50 years old,Male,"Hispanic or Latino,American Indian or Alaska Native",">$160,000",Bachelor's degree or higher,2,No,,,90808,"I indicated that most of my applicances are older, but half are newer; not able to select more than one option.",A3V7V4MNDNBJB7,35346714
2017-11-21 10:52:01,2017-11-21 10:55:39,IP Address,73.189.13.25,100,218,True,2017-11-21 10:55:39,R_bwne30s5U5t6Wop,,,,,38.283203125,-122.00849914551,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Water Heater,,,,,,1-3 years,,,,,,Yes,,,,,,$51-100,,,,,,0-30 days,,,,,,No,,,,,,Scrapped it,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,3-4 years,,,,,,,You,,41-50 years old,Female,Black or African American,"$21,000-$80,000",High school graduate or GED,3,No,,,94533,,A31WDMJA5SW6JH,63795685
2017-11-21 11:06:55,2017-11-21 11:10:06,IP Address,12.197.209.234,100,191,True,2017-11-21 11:10:06,R_yCiw73dWff7OVrz,,,,,33.840301513672,-118.35389709473,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,No,,,,,,,Rent,,Yes,2014,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,2,Yes,2014,4,92801,I lived with my family up until 2014 and now I live with my fiance,A3USCI7UFHZ8GS,27623988
2017-11-21 11:20:51,2017-11-21 11:29:17,IP Address,76.238.238.243,100,505,True,2017-11-21 11:29:17,R_3lSNi9eVrbDMbnk,,,,,32.957000732422,-117.19789886475,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater","Clothes Washer,Water Heater",,,,,1-3 years,1-3 years,,,,,Yes,Yes,,,,,Don't remember,Don't remember,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,Recycled it,Recycled it,,,Own,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,51-60 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,2,No,,,92130,Very short and easy survey,ASBCU0AE1U4XE,9083329
2017-11-21 11:34:27,2017-11-21 11:37:48,IP Address,66.87.134.68,100,201,True,2017-11-21 11:37:49,R_2WDpqNFTYASSnPj,,,,,37.957702636719,-121.29080200195,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Washer,Water Heater",,Yes,Dont know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,31-40 years old,Female,White,"$21,000-$80,000",Some college,More than 4,Yes,2015,4,95355,No,A2F2SI22ILDO1W,3952501
2017-11-21 11:51:08,2017-11-21 11:54:06,IP Address,47.142.40.207,100,177,True,2017-11-21 11:54:06,R_ugBnoGLualYFgE9,,,,,33.820495605469,-116.45860290527,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater",Clothes Dryer,,,,4-6 years,,,,,,No,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,,Own,,Yes,2013,Mostly newer (5 years old or less),No,,,,,,Other,Anza Electric,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,White,"$21,000-$80,000",Some college,More than 4,Yes,2017,4,92561,,A39EH9228GV09X,72485016
2017-11-21 12:01:42,2017-11-21 12:09:58,IP Address,73.90.211.71,100,496,True,2017-11-21 12:09:59,R_qVYeDIL7alvaynT,,,,,38.47380065918,-121.44340515137,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,Less than 1 year,,,,,,No,,,,,,$101-300,,,,,,>60 days,,,,,,Yes,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",High school graduate or GED,1,No,,,95660,"Good study, glad I could do it.",AY6HFCSWZJ9WD,44208562
2017-11-21 12:29:01,2017-11-21 12:32:06,IP Address,73.192.235.242,100,184,True,2017-11-21 12:32:06,R_31zrrGU5ocp3y4C,,,,,39.057907104492,-121.6157989502,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer",Clothes Dryer,,,,Don't remember,,,,,,Yes,,,,,,Don't remember,,,,,,Don't remember,,,,,,Yes,,,,,,Kept it,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,1-6 months,,,,,,,You,,41-50 years old,Female,"White,Black or African American","$21,000-$80,000",High school graduate or GED,3,No,,,95901,,A3EUYRF38KSQSV,12544877
2017-11-21 12:38:35,2017-11-21 12:40:40,IP Address,172.4.36.81,100,125,True,2017-11-21 12:40:41,R_1dpqT63UuM1F8MC,,,,,32.80729675293,-117.1324005127,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,California Alternate Rates for Energy (CARE),,3-4 years,You,,21-30 years old,Male,"White,Hispanic or Latino","$21,000-$80,000",Some college,4,Yes,2014,3,92116,No,ACXBX9CNHAFGW,46362878
2017-11-21 13:07:32,2017-11-21 13:11:15,IP Address,108.227.120.41,100,222,True,2017-11-21 13:11:15,R_2Swp8SUfIU4K3Ay,,,,,38.47380065918,-121.44340515137,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",Clothes Washer,,,,,1-3 years,,,,,,No,,,,,,$101-300,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,Own,,Yes,2015,Mostly older (more than 5 years),No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,"Spouse, domestic partner, or roommate",,41-50 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,3,Yes,2010,4,95822,,A27UCGYAIR8ZLA,68281068
2017-11-21 13:28:26,2017-11-21 13:31:58,IP Address,47.154.26.188,100,211,True,2017-11-21 13:31:58,R_bkZlMlkcB9uVC6d,,,,,34.038299560547,-118.50160217285,anonymous,EN,"Clothes Dryer,Clothes Washer,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,4-6 years,,,,,,Yes,,,,,,$51-100,,,,,,31-60 days,,,,,,Yes,,,,,,Recycled it,Rent,,Yes,2015,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Male,Hispanic or Latino,"$81,000-$160,000",Bachelor's degree or higher,2,Yes,2016,4,90064,,A3X7AOXQHS025,32741916
2017-11-21 13:44:38,2017-11-21 13:47:07,IP Address,73.12.172.71,100,149,True,2017-11-21 13:47:08,R_1IGBfdcsssqUmne,,,,,38.62629699707,-121.38279724121,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator",Refrigerator,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Prefer not to answer,,Mostly older (more than 5 years),No,,,,,,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,Other,Other Family,Under 20 years old,Female,Prefer not to answer,Prefer not to answer,Some college,3,No,,,95864,,A2Z3QW94BOIN3S,24812324
2017-11-21 13:52:11,2017-11-21 13:55:19,IP Address,174.87.10.221,100,187,True,2017-11-21 13:55:20,R_3hyBhpGhDfdNAfP,,,,,35.150894165039,-117.92150115967,anonymous,EN,"Water Heater,Refrigerator","Window Air Conditioner,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,$50 or less,,,,,,0-30 days,,,,,,Yes,,,,,,,Rent,,Yes,2011,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,"California Alternate Rates for Energy (CARE),Other",,7-10 years,,,,You,,31-40 years old,Male,White,"$21,000-$80,000",Bachelor's degree or higher,4,Yes,2011,More than 4,93501,No,A3RRXD598IZU9F,42405259
2017-11-21 14:21:01,2017-11-21 14:25:08,IP Address,66.215.25.67,100,247,True,2017-11-21 14:25:08,R_1OMFItTr5MW3QIQ,,,,,34.061599731445,-118.08180236816,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer",,,,1-3 years,1-3 years,,,,,Yes,Yes,,,,,$51-100,$51-100,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,Sold it,Sold it,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Male,Hispanic or Latino,"$81,000-$160,000",Bachelor's degree or higher,4,No,,,91755,no,A2GSLJEIPG3QD9,19329322
2017-11-21 14:23:45,2017-11-21 14:26:09,IP Address,107.202.43.28,100,144,True,2017-11-21 14:26:10,R_1PY4758OnTdmJkC,,,,,38.818496704102,-121.28189849854,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,31-40 years old,Female,"White,Hispanic or Latino","$81,000-$160,000",Bachelor's degree or higher,4,Yes,2017,3,95747,,ARB2KGVTF5P5M,50586454
2017-11-21 14:10:52,2017-11-21 14:32:26,IP Address,70.95.43.222,100,1294,True,2017-11-21 14:32:26,R_12Ap3y8aeUJREP0,,,,,32.807205200195,-117.1649017334,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Water Heater,Water Heater,,,,,,Less than 1 year,,,,,,No,,,,,,Don't remember,,,,,,Don't remember,,,,,,Yes,,,,,,,,,Own,,Yes,2015,,No,,,,,,San Diego Gas & Electric (SDG&E),,,,,,,,,,,Other,Parents,21-30 years old,Female,Asian,"<$20,000",Bachelor's degree or higher,4,Yes,2009,3,92117,,A2HIPDBIQTFGAX,4712432
2017-11-21 15:16:54,2017-11-21 15:19:27,IP Address,99.89.114.106,100,153,True,2017-11-21 15:19:27,R_ZmaYsrvwJ8m1G4p,,,,,38.650100708008,-121.25340270996,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Refrigerator",Refrigerator,,,,,,,,Less than 1 year,,,,,,No,,,,,,$51-100,,,,,,31-60 days,,,,,,Yes,,,,,,,Own,,No,,Mostly newer (5 years old or less),Yes,1-3 years,Yes,$101-300,Yes,dishwasher and stove,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,You,,51-60 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,4,No,,,95608,no,A3S3M3QGQ3AK6E,40707442
2017-11-21 15:23:59,2017-11-21 15:27:18,IP Address,99.38.154.18,100,199,True,2017-11-21 15:27:18,R_3Db8uGVTUovk7Jq,,,,,38.557403564453,-121.32099914551,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,Yes,,,,,,Don't remember,,,,,,31-60 days,,,,,,Yes,,,,,,Recycled it,Own,,Yes,2008,,No,,,,,,Pacific Gas and Electric Company (PG&E),,California Alternate Rates for Energy (CARE),,1-2 years,,,,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Male,Black or African American,Prefer not to answer,Some college,4,No,,,95670,,A11KJFVXC22S4L,38333250
2017-11-21 15:25:45,2017-11-21 15:27:54,IP Address,73.42.190.52,100,128,True,2017-11-21 15:27:54,R_32JHCUuEdoUZSCg,,,,,47.408401489258,-122.19570159912,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,Other,Puget Sound Energy,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,"White,Hispanic or Latino,Asian","$21,000-$80,000",Some college,2,Yes,2015,1,98092,,AWHQJ4274GPZ5,99295660
2017-11-21 15:22:24,2017-11-21 15:30:24,IP Address,216.14.35.107,100,480,True,2017-11-21 15:30:25,R_2eVjmVNGm6L1Dcr,,,,,33.838592529297,-117.20320129395,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Clothes Dryer,Clothes Washer,Pool pump/motor",Clothes Dryer,,,,Less than 1 year,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,,,,,Own,,No,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,Energy Upgrade California® Home Upgrade,,,,,,You,,31-40 years old,Male,Hispanic or Latino,"$21,000-$80,000",Bachelor's degree or higher,1,No,,,90604,,AUODB4IVC82I9,4099135
2017-11-21 15:52:14,2017-11-21 15:58:18,IP Address,71.237.153.230,100,364,True,2017-11-21 15:58:18,R_xr5I6bGJC6HugkV,,,,,45.014801025391,-123.01559448242,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,,,1-3 years,1-3 years,,,,,Yes,Yes,,,,,Don't remember,Don't remember,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,Sold it,Sold it,,,,Own,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,"Spouse, domestic partner, or roommate",,61-70 years old,Female,White,"$81,000-$160,000",Bachelor's degree or higher,More than 4,No,,,97303,No,"A1EFPDIMW8ACZ0 	",14226585
2017-11-21 16:15:33,2017-11-21 16:16:59,IP Address,128.195.212.95,100,86,True,2017-11-21 16:16:59,R_31sjpTe3piaJ9N1,,,,,33.64030456543,-117.76940155029,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Pool pump/motor,Refrigerator","Water Heater,Refrigerator",Refrigerator,,,,,,,,Less than 1 year,,,,,,Yes,,,,,,More than $300,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Own,,Yes,2017,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,1-6 months,,,,You,,41-50 years old,Female,White,">$160,000",Bachelor's degree or higher,4,No,,,,,A3LJPAMZL6HFXE,12408330
2017-11-21 16:47:19,2017-11-21 16:52:41,IP Address,138.229.137.142,100,322,True,2017-11-21 16:52:42,R_1lxT6FlM4bNp3hk,,,,,34.577606201172,-117.15919494629,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,Yes,"My roommate was the one who purchased the items, and she apparently felt it wasn't worth her time to fill out the rebate applications",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,Prefer not to answer,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,New Solar Homes Partnership (NSHP),,,,,,"Spouse, domestic partner, or roommate",,51-60 years old,Male,White,"$21,000-$80,000",Some college,,No,,,92345,Thank you for allowing my participation in your survey!,A2DHFZAZ66A5OR,75465383
2017-11-21 17:39:58,2017-11-21 17:43:17,IP Address,23.121.184.103,100,199,True,2017-11-21 17:43:18,R_3mZQ7RN7FVctcW7,,,,,38.645004272461,-121.44039916992,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2017,Mostly older (more than 5 years),Yes,1-3 years,Yes,Don't remember,Yes,Home renovations for disabled persons,Sacramento Municipal Utility District (SMUD),,,,,,,,,,,Landlord,,21-30 years old,Female,White,"<$20,000",High school graduate or GED,1,No,,,95661,No,A29813BMVN8FIS,43661723
2017-11-21 17:41:13,2017-11-21 17:44:23,IP Address,172.115.84.220,100,189,True,2017-11-21 17:44:23,R_3nVHw57o5pANDjo,,,,,34.10400390625,-117.6641998291,anonymous,EN,"Window Air Conditioner,Water Heater,Refrigerator",Refrigerator,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2014,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,California Alternate Rates for Energy (CARE),,1-2 years,,,,You,,21-30 years old,Female,White,"$21,000-$80,000",Some college,3,Yes,2015,2,91786,,A1GUL845MKMPK7,69733364
2017-11-21 19:02:45,2017-11-21 19:05:21,IP Address,134.114.223.240,100,156,True,2017-11-21 19:05:21,R_3rTZicKkVD7amA1,,,,,35.198104858398,-111.65129852295,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Owned by my parents,No,,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,Other,Parents,21-30 years old,Male,White,">$160,000",Some college,3,No,,,92630,,A1787N9OUOTLIW,84508907
2017-11-21 20:19:06,2017-11-21 20:21:24,IP Address,99.100.154.145,100,137,True,2017-11-21 20:21:24,R_3m3OJmQs7rFD7af,,,,,34.36669921875,-118.47750091553,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,No,,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,"Spouse, domestic partner, or roommate",,21-30 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,3,No,,,91321,,A2OV8Q2TFGMGCB,31818058
2017-11-21 20:30:29,2017-11-21 20:36:26,IP Address,172.117.9.157,100,356,True,2017-11-21 20:36:27,R_2Ubh8J6tULg9BZ9,,,,,34.234603881836,-118.51930236816,anonymous,EN,"Window Air Conditioner,Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Window Air Conditioner,Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer",,,,1-3 years,1-3 years,,,,,Yes,Yes,,,,,$50 or less,$50 or less,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,Sold it,Sold it,,,,Rent,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Female,"White,Asian","$21,000-$80,000",Bachelor's degree or higher,1,No,,,90042,,A1HDUAN27XNNRT,77087181
2017-11-21 20:35:08,2017-11-21 20:38:50,IP Address,142.129.9.56,100,222,True,2017-11-21 20:38:50,R_1hzBPQKFfbuFJyO,,,,,34.164794921875,-118.4008026123,anonymous,EN,"Window Air Conditioner,Clothes Washer,Water Heater,Refrigerator","Clothes Washer,Refrigerator",Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,Rent,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,31-40 years old,Female,White,"$21,000-$80,000",Bachelor's degree or higher,3,No,,,91606,,A13LPB1S3H6X4G,60218985
2017-11-21 21:13:54,2017-11-21 21:16:29,IP Address,172.113.19.15,100,154,True,2017-11-21 21:16:29,R_2tm0qcoK8O0rUre,,,,,34.052993774414,-117.24890136719,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",I did not purchase any of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Own,,Yes,2016,Mostly older (more than 5 years),No,,,,,,Southern California Edison (SCE),,,,,"California Alternate Rates for Energy (CARE),Family Electric Rate Assistance (FERA),Energy Upgrade California® Home Upgrade",,5-6 years,,,,"Spouse, domestic partner, or roommate",,31-40 years old,Female,White,"$21,000-$80,000",Some college,More than 4,No,,,92354,,A2OEMZ7HL88E3Q,26219390
2017-11-21 22:07:59,2017-11-21 22:09:42,IP Address,76.170.51.210,100,103,True,2017-11-21 22:09:43,R_1luj0lm3Ak0NNgi,,,,,34.069000244141,-118.35020446777,anonymous,EN,"Window Air Conditioner,Refrigerator",Refrigerator,Refrigerator,,,,,,,,1-3 years,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,Rent,,Yes,,Mostly newer (5 years old or less),No,,,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,21-30 years old,Male,Asian,"$21,000-$80,000",Bachelor's degree or higher,2,No,,,90020,,AZACM8ZW3MN8N,95883329
2017-11-21 22:04:04,2017-11-21 22:12:44,IP Address,96.241.73.130,100,519,True,2017-11-21 22:12:44,R_1o0eW3RXdUK9Ood,,,,,38.922805786133,-76.888397216797,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,,,,,,,,7-10 years,,,,,,No,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,,Own,,Yes,2016,Mostly newer (5 years old or less),No,,,,,,Southern California Edison (SCE),,,,,,,,,,,You,,31-40 years old,Female,Black or African American,"$81,000-$160,000",Bachelor's degree or higher,2,Yes,2008,2,93550,no,A2NT0GM63XYJJB,66920986
2017-11-21 22:29:42,2017-11-21 22:34:08,IP Address,72.219.139.93,100,266,True,2017-11-21 22:34:09,R_3Pz7asOh0MkNfSq,,,,,33.645095825195,-117.67860412598,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Water Heater,Refrigerator",Refrigerator,,,,,,,,Less than 1 year,,,,,,Yes,,,,,,$51-100,,,,,,0-30 days,,,,,,Yes,,,,,,Recycled it,Own,,Yes,2017,Mostly newer (5 years old or less),Yes,1-3 years,Yes,More than $300,Yes,Energy efficient roof with solar panels,Southern California Edison (SCE),,,,,"New Solar Homes Partnership (NSHP),Energy Upgrade California® Home Upgrade",,,,,,You,,41-50 years old,Male,White,"$81,000-$160,000",Bachelor's degree or higher,4,Yes,2010,3,92688,Thanks!,AY3MXQXFFAEIO,34768672
2017-11-21 22:40:41,2017-11-21 22:46:35,IP Address,72.203.117.151,100,353,True,2017-11-21 22:46:35,R_1K0yniaRIMu8Opv,,,,,33.735794067383,-118.29229736328,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rent,,Yes,2015,Mostly newer (5 years old or less),Yes,Less than 1 year,No,,,,Los Angeles Department of Water and Power (LADWP),,,,,,,,,,,You,,41-50 years old,Female,Black or African American,"$21,000-$80,000",Bachelor's degree or higher,More than 4,Yes,2013,4,90741,No,A2CKMYCHA6WVV,21296509
2017-11-21 23:09:10,2017-11-21 23:12:16,IP Address,24.130.232.222,100,186,True,2017-11-21 23:12:17,R_1cTAWUE1oaaCO4W,,,,,37.311996459961,-121.96600341797,anonymous,EN,"Clothes Dryer,Clothes Washer,Water Heater,Refrigerator","Clothes Dryer,Clothes Washer,Refrigerator","Clothes Dryer,Clothes Washer",,,,4-6 years,4-6 years,,,,,No,Yes,,,,,$50 or less,$50 or less,,,,,0-30 days,0-30 days,,,,,Yes,Yes,,,,,,Scrapped it,,,,Own,,No,,Mostly newer (5 years old or less),Yes,1-3 years,No,,,,Pacific Gas and Electric Company (PG&E),,,,,,,,,,,You,,31-40 years old,Male,"White,Asian,Other",">$160,000",Bachelor's degree or higher,3,Yes,2017,2,95148,,A1YSYI926BBOHW,45475782
